,sales,date,region
3350,1689.0,2019-01-19,east
3351,1701.0,2019-01-19,west
3352,1707.0,2019-01-20,north
3353,1557.0,2019-01-20,south
3354,1722.0,2019-01-20,east
3355,1629.0,2019-01-20,west
3356,1611.0,2019-01-21,north
3357,1515.0,2019-01-21,south
3358,1614.0,2019-01-21,east
3359,1593.0,2019-01-21,west
3360,1719.0,2019-01-22,north
3361,1506.0,2019-01-22,south
3362,1794.0,2019-01-22,east
3363,1731.0,2019-01-22,west
3364,1662.0,2019-01-23,north
3365,1728.0,2019-01-23,south
3366,1563.0,2019-01-23,east
3367,1662.0,2019-01-23,west
3368,1647.0,2019-01-24,north
3369,1638.0,2019-01-24,south
3370,1557.0,2019-01-24,east
3371,1518.0,2019-01-24,west
3372,1560.0,2019-01-25,north
3373,1656.0,2019-01-25,south
3374,1707.0,2019-01-25,east
3375,1767.0,2019-01-25,west
3376,1671.0,2019-01-26,north
3377,1686.0,2019-01-26,south
3378,1653.0,2019-01-26,east
3379,1647.0,2019-01-26,west
3380,1524.0,2019-01-27,north
3381,1503.0,2019-01-27,south
3382,1533.0,2019-01-27,east
3383,1785.0,2019-01-27,west
3384,1731.0,2019-01-28,north
3385,1782.0,2019-01-28,south
3386,1560.0,2019-01-28,east
3387,1782.0,2019-01-28,west
3388,1500.0,2019-01-29,north
3389,1728.0,2019-01-29,south
3390,1605.0,2019-01-29,east
3391,1614.0,2019-01-29,west
3392,1782.0,2019-01-30,north
3393,1638.0,2019-01-30,south
3394,1797.0,2019-01-30,east
3395,1641.0,2019-01-30,west
3396,1650.0,2019-01-31,north
3397,1536.0,2019-01-31,south
3398,1599.0,2019-01-31,east
3399,1740.0,2019-01-31,west
3400,1749.0,2019-02-01,north
3401,1581.0,2019-02-01,south
3402,1662.0,2019-02-01,east
3403,1509.0,2019-02-01,west
3404,1596.0,2019-02-02,north
3405,1638.0,2019-02-02,south
3406,1746.0,2019-02-02,east
3407,1611.0,2019-02-02,west
3408,1602.0,2019-02-03,north
3409,1722.0,2019-02-03,south
3410,1734.0,2019-02-03,east
3411,1749.0,2019-02-03,west
3412,1548.0,2019-02-04,north
3413,1647.0,2019-02-04,south
3414,1560.0,2019-02-04,east
3415,1542.0,2019-02-04,west
3416,1617.0,2019-02-05,north
3417,1659.0,2019-02-05,south
3418,1674.0,2019-02-05,east
3419,1524.0,2019-02-05,west
3420,1551.0,2019-02-06,north
3421,1722.0,2019-02-06,south
3422,1563.0,2019-02-06,east
3423,1692.0,2019-02-06,west
3424,1734.0,2019-02-07,north
3425,1584.0,2019-02-07,south
3426,1662.0,2019-02-07,east
3427,1545.0,2019-02-07,west
3428,1662.0,2019-02-08,north
3429,1614.0,2019-02-08,south
3430,1719.0,2019-02-08,east
3431,1788.0,2019-02-08,west
3432,1779.0,2019-02-09,north
3433,1665.0,2019-02-09,south
3434,1605.0,2019-02-09,east
3435,1641.0,2019-02-09,west
3436,1725.0,2019-02-10,north
3437,1611.0,2019-02-10,south
3438,1560.0,2019-02-10,east
3439,1575.0,2019-02-10,west
3440,1563.0,2019-02-11,north
3441,1773.0,2019-02-11,south
3442,1536.0,2019-02-11,east
3443,1551.0,2019-02-11,west
3444,1572.0,2019-02-12,north
3445,1608.0,2019-02-12,south
3446,1752.0,2019-02-12,east
3447,1734.0,2019-02-12,west
3448,1686.0,2019-02-13,north
3449,1782.0,2019-02-13,south
3450,1500.0,2019-02-13,east
3451,1731.0,2019-02-13,west
3452,1725.0,2019-02-14,north
3453,1578.0,2019-02-14,south
3454,1560.0,2019-02-14,east
3455,1644.0,2019-02-14,west
3456,1566.0,2019-02-15,north
3457,1584.0,2019-02-15,south
3458,1695.0,2019-02-15,east
3459,1734.0,2019-02-15,west
3460,1794.0,2019-02-16,north
3461,1731.0,2019-02-16,south
3462,1674.0,2019-02-16,east
3463,1599.0,2019-02-16,west
3464,1512.0,2019-02-17,north
3465,1653.0,2019-02-17,south
3466,1722.0,2019-02-17,east
3467,1641.0,2019-02-17,west
3468,1695.0,2019-02-18,north
3469,1749.0,2019-02-18,south
3470,1728.0,2019-02-18,east
3471,1764.0,2019-02-18,west
3472,1716.0,2019-02-19,north
3473,1599.0,2019-02-19,south
3474,1596.0,2019-02-19,east
3475,1644.0,2019-02-19,west
3476,1740.0,2019-02-20,north
3477,1641.0,2019-02-20,south
3478,1566.0,2019-02-20,east
3479,1656.0,2019-02-20,west
3480,1599.0,2019-02-21,north
3481,1725.0,2019-02-21,south
3482,1731.0,2019-02-21,east
3483,1719.0,2019-02-21,west
3484,1770.0,2019-02-22,north
3485,1794.0,2019-02-22,south
3486,1725.0,2019-02-22,east
3487,1713.0,2019-02-22,west
3488,1599.0,2019-02-23,north
3489,1743.0,2019-02-23,south
3490,1518.0,2019-02-23,east
3491,1614.0,2019-02-23,west
3492,1692.0,2019-02-24,north
3493,1755.0,2019-02-24,south
3494,1653.0,2019-02-24,east
3495,1524.0,2019-02-24,west
3496,1635.0,2019-02-25,north
3497,1734.0,2019-02-25,south
3498,1713.0,2019-02-25,east
3499,1578.0,2019-02-25,west
3500,1566.0,2019-02-26,north
3501,1653.0,2019-02-26,south
3502,1506.0,2019-02-26,east
3503,1656.0,2019-02-26,west
3504,1593.0,2019-02-27,north
3505,1545.0,2019-02-27,south
3506,1734.0,2019-02-27,east
3507,1635.0,2019-02-27,west
3508,1710.0,2019-02-28,north
3509,1569.0,2019-02-28,south
3510,1731.0,2019-02-28,east
3511,1599.0,2019-02-28,west
3512,1593.0,2019-03-01,north
3513,1707.0,2019-03-01,south
3514,1638.0,2019-03-01,east
3515,1539.0,2019-03-01,west
3516,1782.0,2019-03-02,north
3517,1794.0,2019-03-02,south
3518,1608.0,2019-03-02,east
3519,1689.0,2019-03-02,west
3520,1698.0,2019-03-03,north
3521,1518.0,2019-03-03,south
3522,1593.0,2019-03-03,east
3523,1611.0,2019-03-03,west
3524,1587.0,2019-03-04,north
3525,1686.0,2019-03-04,south
3526,1518.0,2019-03-04,east
3527,1632.0,2019-03-04,west
3528,1566.0,2019-03-05,north
3529,1569.0,2019-03-05,south
3530,1743.0,2019-03-05,east
3531,1557.0,2019-03-05,west
3532,1746.0,2019-03-06,north
3533,1662.0,2019-03-06,south
3534,1674.0,2019-03-06,east
3535,1608.0,2019-03-06,west
3536,1551.0,2019-03-07,north
3537,1581.0,2019-03-07,south
3538,1560.0,2019-03-07,east
3539,1674.0,2019-03-07,west
3540,1521.0,2019-03-08,north
3541,1782.0,2019-03-08,south
3542,1617.0,2019-03-08,east
3543,1797.0,2019-03-08,west
3544,1533.0,2019-03-09,north
3545,1749.0,2019-03-09,south
3546,1656.0,2019-03-09,east
3547,1644.0,2019-03-09,west
3548,1545.0,2019-03-10,north
3549,1776.0,2019-03-10,south
3550,1650.0,2019-03-10,east
3551,1737.0,2019-03-10,west
3552,1659.0,2019-03-11,north
3553,1722.0,2019-03-11,south
3554,1689.0,2019-03-11,east
3555,1692.0,2019-03-11,west
3556,1518.0,2019-03-12,north
3557,1581.0,2019-03-12,south
3558,1626.0,2019-03-12,east
3559,1668.0,2019-03-12,west
3560,1524.0,2019-03-13,north
3561,1797.0,2019-03-13,south
3562,1542.0,2019-03-13,east
3563,1653.0,2019-03-13,west
3564,1677.0,2019-03-14,north
3565,1524.0,2019-03-14,south
3566,1692.0,2019-03-14,east
3567,1704.0,2019-03-14,west
3568,1647.0,2019-03-15,north
3569,1671.0,2019-03-15,south
3570,1563.0,2019-03-15,east
3571,1650.0,2019-03-15,west
3572,1563.0,2019-03-16,north
3573,1680.0,2019-03-16,south
3574,1728.0,2019-03-16,east
3575,1680.0,2019-03-16,west
3576,1683.0,2019-03-17,north
3577,1638.0,2019-03-17,south
3578,1545.0,2019-03-17,east
3579,1671.0,2019-03-17,west
3580,1701.0,2019-03-18,north
3581,1515.0,2019-03-18,south
3582,1764.0,2019-03-18,east
3583,1668.0,2019-03-18,west
3584,1677.0,2019-03-19,north
3585,1752.0,2019-03-19,south
3586,1635.0,2019-03-19,east
3587,1605.0,2019-03-19,west
3588,1635.0,2019-03-20,north
3589,1596.0,2019-03-20,south
3590,1608.0,2019-03-20,east
3591,1779.0,2019-03-20,west
3592,1776.0,2019-03-21,north
3593,1635.0,2019-03-21,south
3594,1791.0,2019-03-21,east
3595,1779.0,2019-03-21,west
3596,1746.0,2019-03-22,north
3597,1545.0,2019-03-22,south
3598,1767.0,2019-03-22,east
3599,1731.0,2019-03-22,west
3600,1734.0,2019-03-23,north
3601,1509.0,2019-03-23,south
3602,1686.0,2019-03-23,east
3603,1797.0,2019-03-23,west
3604,1566.0,2019-03-24,north
3605,1557.0,2019-03-24,south
3606,1797.0,2019-03-24,east
3607,1755.0,2019-03-24,west
3608,1650.0,2019-03-25,north
3609,1500.0,2019-03-25,south
3610,1554.0,2019-03-25,east
3611,1734.0,2019-03-25,west
3612,1701.0,2019-03-26,north
3613,1782.0,2019-03-26,south
3614,1797.0,2019-03-26,east
3615,1557.0,2019-03-26,west
3616,1668.0,2019-03-27,north
3617,1575.0,2019-03-27,south
3618,1608.0,2019-03-27,east
3619,1527.0,2019-03-27,west
3620,1518.0,2019-03-28,north
3621,1509.0,2019-03-28,south
3622,1767.0,2019-03-28,east
3623,1557.0,2019-03-28,west
3624,1605.0,2019-03-29,north
3625,1686.0,2019-03-29,south
3626,1656.0,2019-03-29,east
3627,1653.0,2019-03-29,west
3628,1722.0,2019-03-30,north
3629,1593.0,2019-03-30,south
3630,1557.0,2019-03-30,east
3631,1710.0,2019-03-30,west
3632,1785.0,2019-03-31,north
3633,1710.0,2019-03-31,south
3634,1653.0,2019-03-31,east
3635,1572.0,2019-03-31,west
3636,1512.0,2019-04-01,north
3637,1794.0,2019-04-01,south
3638,1569.0,2019-04-01,east
3639,1608.0,2019-04-01,west
3640,1623.0,2019-04-02,north
3641,1791.0,2019-04-02,south
3642,1785.0,2019-04-02,east
3643,1629.0,2019-04-02,west
3644,1539.0,2019-04-03,north
3645,1626.0,2019-04-03,south
3646,1695.0,2019-04-03,east
3647,1518.0,2019-04-03,west
3648,1530.0,2019-04-04,north
3649,1683.0,2019-04-04,south
3650,1662.0,2019-04-04,east
3651,1632.0,2019-04-04,west
3652,1614.0,2019-04-05,north
3653,1605.0,2019-04-05,south
3654,1662.0,2019-04-05,east
3655,1713.0,2019-04-05,west
3656,1749.0,2019-04-06,north
3657,1713.0,2019-04-06,south
3658,1716.0,2019-04-06,east
3659,1557.0,2019-04-06,west
3660,1605.0,2019-04-07,north
3661,1635.0,2019-04-07,south
3662,1518.0,2019-04-07,east
3663,1632.0,2019-04-07,west
3664,1713.0,2019-04-08,north
3665,1779.0,2019-04-08,south
3666,1743.0,2019-04-08,east
3667,1575.0,2019-04-08,west
3668,1728.0,2019-04-09,north
3669,1719.0,2019-04-09,south
3670,1755.0,2019-04-09,east
3671,1617.0,2019-04-09,west
3672,1542.0,2019-04-10,north
3673,1626.0,2019-04-10,south
3674,1509.0,2019-04-10,east
3675,1638.0,2019-04-10,west
3676,1581.0,2019-04-11,north
3677,1680.0,2019-04-11,south
3678,1569.0,2019-04-11,east
3679,1635.0,2019-04-11,west
3680,1539.0,2019-04-12,north
3681,1587.0,2019-04-12,south
3682,1593.0,2019-04-12,east
3683,1581.0,2019-04-12,west
3684,1515.0,2019-04-13,north
3685,1611.0,2019-04-13,south
3686,1644.0,2019-04-13,east
3687,1794.0,2019-04-13,west
3688,1500.0,2019-04-14,north
3689,1737.0,2019-04-14,south
3690,1722.0,2019-04-14,east
3691,1764.0,2019-04-14,west
3692,1530.0,2019-04-15,north
3693,1602.0,2019-04-15,south
3694,1524.0,2019-04-15,east
3695,1770.0,2019-04-15,west
3696,1596.0,2019-04-16,north
3697,1668.0,2019-04-16,south
3698,1584.0,2019-04-16,east
3699,1713.0,2019-04-16,west
3700,1569.0,2019-04-17,north
3701,1686.0,2019-04-17,south
3702,1647.0,2019-04-17,east
3703,1509.0,2019-04-17,west
3704,1590.0,2019-04-18,north
3705,1650.0,2019-04-18,south
3706,1557.0,2019-04-18,east
3707,1575.0,2019-04-18,west
3708,1773.0,2019-04-19,north
3709,1629.0,2019-04-19,south
3710,1524.0,2019-04-19,east
3711,1512.0,2019-04-19,west
3712,1521.0,2019-04-20,north
3713,1653.0,2019-04-20,south
3714,1584.0,2019-04-20,east
3715,1713.0,2019-04-20,west
3716,1683.0,2019-04-21,north
3717,1749.0,2019-04-21,south
3718,1545.0,2019-04-21,east
3719,1629.0,2019-04-21,west
3720,1533.0,2019-04-22,north
3721,1587.0,2019-04-22,south
3722,1671.0,2019-04-22,east
3723,1650.0,2019-04-22,west
3724,1668.0,2019-04-23,north
3725,1674.0,2019-04-23,south
3726,1728.0,2019-04-23,east
3727,1518.0,2019-04-23,west
3728,1554.0,2019-04-24,north
3729,1719.0,2019-04-24,south
3730,1746.0,2019-04-24,east
3731,1665.0,2019-04-24,west
3732,1503.0,2019-04-25,north
3733,1692.0,2019-04-25,south
3734,1725.0,2019-04-25,east
3735,1764.0,2019-04-25,west
3736,1710.0,2019-04-26,north
3737,1635.0,2019-04-26,south
3738,1764.0,2019-04-26,east
3739,1758.0,2019-04-26,west
3740,1740.0,2019-04-27,north
3741,1776.0,2019-04-27,south
3742,1740.0,2019-04-27,east
3743,1620.0,2019-04-27,west
3744,1566.0,2019-04-28,north
3745,1704.0,2019-04-28,south
3746,1578.0,2019-04-28,east
3747,1503.0,2019-04-28,west
3748,1602.0,2019-04-29,north
3749,1791.0,2019-04-29,south
3750,1752.0,2019-04-29,east
3751,1800.0,2019-04-29,west
3752,1719.0,2019-04-30,north
3753,1767.0,2019-04-30,south
3754,1500.0,2019-04-30,east
3755,1623.0,2019-04-30,west
3756,1665.0,2019-05-01,north
3757,1800.0,2019-05-01,south
3758,1731.0,2019-05-01,east
3759,1542.0,2019-05-01,west
3760,1575.0,2019-05-02,north
3761,1548.0,2019-05-02,south
3762,1797.0,2019-05-02,east
3763,1521.0,2019-05-02,west
3764,1560.0,2019-05-03,north
3765,1521.0,2019-05-03,south
3766,1605.0,2019-05-03,east
3767,1740.0,2019-05-03,west
3768,1617.0,2019-05-04,north
3769,1743.0,2019-05-04,south
3770,1629.0,2019-05-04,east
3771,1749.0,2019-05-04,west
3772,1512.0,2019-05-05,north
3773,1746.0,2019-05-05,south
3774,1530.0,2019-05-05,east
3775,1611.0,2019-05-05,west
3776,1569.0,2019-05-06,north
3777,1689.0,2019-05-06,south
3778,1557.0,2019-05-06,east
3779,1560.0,2019-05-06,west
3780,1650.0,2019-05-07,north
3781,1695.0,2019-05-07,south
3782,1620.0,2019-05-07,east
3783,1644.0,2019-05-07,west
3784,1800.0,2019-05-08,north
3785,1515.0,2019-05-08,south
3786,1785.0,2019-05-08,east
3787,1650.0,2019-05-08,west
3788,1797.0,2019-05-09,north
3789,1641.0,2019-05-09,south
3790,1665.0,2019-05-09,east
3791,1767.0,2019-05-09,west
3792,1500.0,2019-05-10,north
3793,1788.0,2019-05-10,south
3794,1725.0,2019-05-10,east
3795,1557.0,2019-05-10,west
3796,1503.0,2019-05-11,north
3797,1518.0,2019-05-11,south
3798,1650.0,2019-05-11,east
3799,1614.0,2019-05-11,west
3800,1743.0,2019-05-12,north
3801,1524.0,2019-05-12,south
3802,1761.0,2019-05-12,east
3803,1743.0,2019-05-12,west
3804,1563.0,2019-05-13,north
3805,1716.0,2019-05-13,south
3806,1560.0,2019-05-13,east
3807,1614.0,2019-05-13,west
3808,1617.0,2019-05-14,north
3809,1761.0,2019-05-14,south
3810,1635.0,2019-05-14,east
3811,1614.0,2019-05-14,west
3812,1509.0,2019-05-15,north
3813,1650.0,2019-05-15,south
3814,1755.0,2019-05-15,east
3815,1569.0,2019-05-15,west
3816,1605.0,2019-05-16,north
3817,1695.0,2019-05-16,south
3818,1662.0,2019-05-16,east
3819,1605.0,2019-05-16,west
3820,1731.0,2019-05-17,north
3821,1590.0,2019-05-17,south
3822,1620.0,2019-05-17,east
3823,1752.0,2019-05-17,west
3824,1533.0,2019-05-18,north
3825,1737.0,2019-05-18,south
3826,1608.0,2019-05-18,east
3827,1662.0,2019-05-18,west
3828,1797.0,2019-05-19,north
3829,1728.0,2019-05-19,south
3830,1686.0,2019-05-19,east
3831,1650.0,2019-05-19,west
3832,1695.0,2019-05-20,north
3833,1752.0,2019-05-20,south
3834,1785.0,2019-05-20,east
3835,1668.0,2019-05-20,west
3836,1515.0,2019-05-21,north
3837,1683.0,2019-05-21,south
3838,1794.0,2019-05-21,east
3839,1533.0,2019-05-21,west
3840,1599.0,2019-05-22,north
3841,1761.0,2019-05-22,south
3842,1761.0,2019-05-22,east
3843,1722.0,2019-05-22,west
3844,1626.0,2019-05-23,north
3845,1668.0,2019-05-23,south
3846,1641.0,2019-05-23,east
3847,1740.0,2019-05-23,west
3848,1650.0,2019-05-24,north
3849,1623.0,2019-05-24,south
3850,1653.0,2019-05-24,east
3851,1773.0,2019-05-24,west
3852,1788.0,2019-05-25,north
3853,1581.0,2019-05-25,south
3854,1677.0,2019-05-25,east
3855,1569.0,2019-05-25,west
3856,1791.0,2019-05-26,north
3857,1617.0,2019-05-26,south
3858,1638.0,2019-05-26,east
3859,1542.0,2019-05-26,west
3860,1590.0,2019-05-27,north
3861,1704.0,2019-05-27,south
3862,1680.0,2019-05-27,east
3863,1527.0,2019-05-27,west
3864,1635.0,2019-05-28,north
3865,1755.0,2019-05-28,south
3866,1560.0,2019-05-28,east
3867,1533.0,2019-05-28,west
3868,1599.0,2019-05-29,north
3869,1677.0,2019-05-29,south
3870,1581.0,2019-05-29,east
3871,1680.0,2019-05-29,west
3872,1692.0,2019-05-30,north
3873,1644.0,2019-05-30,south
3874,1716.0,2019-05-30,east
3875,1761.0,2019-05-30,west
3876,1716.0,2019-05-31,north
3877,1764.0,2019-05-31,south
3878,1677.0,2019-05-31,east
3879,1605.0,2019-05-31,west
3880,1680.0,2019-06-01,north
3881,1695.0,2019-06-01,south
3882,1548.0,2019-06-01,east
3883,1689.0,2019-06-01,west
3884,1755.0,2019-06-02,north
3885,1707.0,2019-06-02,south
3886,1557.0,2019-06-02,east
3887,1644.0,2019-06-02,west
3888,1719.0,2019-06-03,north
3889,1680.0,2019-06-03,south
3890,1581.0,2019-06-03,east
3891,1749.0,2019-06-03,west
3892,1602.0,2019-06-04,north
3893,1704.0,2019-06-04,south
3894,1602.0,2019-06-04,east
3895,1554.0,2019-06-04,west
3896,1632.0,2019-06-05,north
3897,1560.0,2019-06-05,south
3898,1647.0,2019-06-05,east
3899,1560.0,2019-06-05,west
3900,1662.0,2019-06-06,north
3901,1545.0,2019-06-06,south
3902,1614.0,2019-06-06,east
3903,1746.0,2019-06-06,west
3904,1713.0,2019-06-07,north
3905,1668.0,2019-06-07,south
3906,1503.0,2019-06-07,east
3907,1758.0,2019-06-07,west
3908,1656.0,2019-06-08,north
3909,1560.0,2019-06-08,south
3910,1710.0,2019-06-08,east
3911,1677.0,2019-06-08,west
3912,1782.0,2019-06-09,north
3913,1665.0,2019-06-09,south
3914,1782.0,2019-06-09,east
3915,1797.0,2019-06-09,west
3916,1698.0,2019-06-10,north
3917,1689.0,2019-06-10,south
3918,1623.0,2019-06-10,east
3919,1767.0,2019-06-10,west
3920,1635.0,2019-06-11,north
3921,1563.0,2019-06-11,south
3922,1785.0,2019-06-11,east
3923,1521.0,2019-06-11,west
3924,1728.0,2019-06-12,north
3925,1515.0,2019-06-12,south
3926,1548.0,2019-06-12,east
3927,1677.0,2019-06-12,west
3928,1587.0,2019-06-13,north
3929,1719.0,2019-06-13,south
3930,1587.0,2019-06-13,east
3931,1773.0,2019-06-13,west
3932,1557.0,2019-06-14,north
3933,1680.0,2019-06-14,south
3934,1773.0,2019-06-14,east
3935,1509.0,2019-06-14,west
3936,1602.0,2019-06-15,north
3937,1794.0,2019-06-15,south
3938,1764.0,2019-06-15,east
3939,1785.0,2019-06-15,west
3940,1662.0,2019-06-16,north
3941,1563.0,2019-06-16,south
3942,1671.0,2019-06-16,east
3943,1533.0,2019-06-16,west
3944,1587.0,2019-06-17,north
3945,1512.0,2019-06-17,south
3946,1536.0,2019-06-17,east
3947,1566.0,2019-06-17,west
3948,1767.0,2019-06-18,north
3949,1614.0,2019-06-18,south
3950,1776.0,2019-06-18,east
3951,1728.0,2019-06-18,west
3952,1614.0,2019-06-19,north
3953,1572.0,2019-06-19,south
3954,1614.0,2019-06-19,east
3955,1734.0,2019-06-19,west
3956,1566.0,2019-06-20,north
3957,1632.0,2019-06-20,south
3958,1785.0,2019-06-20,east
3959,1770.0,2019-06-20,west
3960,1725.0,2019-06-21,north
3961,1542.0,2019-06-21,south
3962,1677.0,2019-06-21,east
3963,1533.0,2019-06-21,west
3964,1578.0,2019-06-22,north
3965,1713.0,2019-06-22,south
3966,1776.0,2019-06-22,east
3967,1515.0,2019-06-22,west
3968,1587.0,2019-06-23,north
3969,1770.0,2019-06-23,south
3970,1773.0,2019-06-23,east
3971,1671.0,2019-06-23,west
3972,1704.0,2019-06-24,north
3973,1545.0,2019-06-24,south
3974,1671.0,2019-06-24,east
3975,1800.0,2019-06-24,west
3976,1611.0,2019-06-25,north
3977,1797.0,2019-06-25,south
3978,1623.0,2019-06-25,east
3979,1776.0,2019-06-25,west
3980,1677.0,2019-06-26,north
3981,1800.0,2019-06-26,south
3982,1794.0,2019-06-26,east
3983,1686.0,2019-06-26,west
3984,1671.0,2019-06-27,north
3985,1635.0,2019-06-27,south
3986,1740.0,2019-06-27,east
3987,1671.0,2019-06-27,west
3988,1671.0,2019-06-28,north
3989,1770.0,2019-06-28,south
3990,1773.0,2019-06-28,east
3991,1581.0,2019-06-28,west
3992,1533.0,2019-06-29,north
3993,1650.0,2019-06-29,south
3994,1536.0,2019-06-29,east
3995,1548.0,2019-06-29,west
3996,1785.0,2019-06-30,north
3997,1614.0,2019-06-30,south
3998,1569.0,2019-06-30,east
3999,1800.0,2019-06-30,west
4000,1644.0,2019-07-01,north
4001,1659.0,2019-07-01,south
4002,1659.0,2019-07-01,east
4003,1644.0,2019-07-01,west
4004,1656.0,2019-07-02,north
4005,1566.0,2019-07-02,south
4006,1686.0,2019-07-02,east
4007,1677.0,2019-07-02,west
4008,1770.0,2019-07-03,north
4009,1689.0,2019-07-03,south
4010,1704.0,2019-07-03,east
4011,1800.0,2019-07-03,west
4012,1782.0,2019-07-04,north
4013,1746.0,2019-07-04,south
4014,1527.0,2019-07-04,east
4015,1581.0,2019-07-04,west
4016,1518.0,2019-07-05,north
4017,1554.0,2019-07-05,south
4018,1548.0,2019-07-05,east
4019,1533.0,2019-07-05,west
4020,1791.0,2019-07-06,north
4021,1578.0,2019-07-06,south
4022,1779.0,2019-07-06,east
4023,1704.0,2019-07-06,west
4024,1587.0,2019-07-07,north
4025,1593.0,2019-07-07,south
4026,1644.0,2019-07-07,east
4027,1680.0,2019-07-07,west
4028,1614.0,2019-07-08,north
4029,1704.0,2019-07-08,south
4030,1797.0,2019-07-08,east
4031,1770.0,2019-07-08,west
4032,1605.0,2019-07-09,north
4033,1686.0,2019-07-09,south
4034,1794.0,2019-07-09,east
4035,1713.0,2019-07-09,west
4036,1755.0,2019-07-10,north
4037,1500.0,2019-07-10,south
4038,1632.0,2019-07-10,east
4039,1800.0,2019-07-10,west
4040,1800.0,2019-07-11,north
4041,1650.0,2019-07-11,south
4042,1704.0,2019-07-11,east
4043,1590.0,2019-07-11,west
4044,1779.0,2019-07-12,north
4045,1554.0,2019-07-12,south
4046,1635.0,2019-07-12,east
4047,1608.0,2019-07-12,west
4048,1791.0,2019-07-13,north
4049,1779.0,2019-07-13,south
4050,1527.0,2019-07-13,east
4051,1689.0,2019-07-13,west
4052,1782.0,2019-07-14,north
4053,1662.0,2019-07-14,south
4054,1620.0,2019-07-14,east
4055,1692.0,2019-07-14,west
4056,1551.0,2019-07-15,north
4057,1620.0,2019-07-15,south
4058,1725.0,2019-07-15,east
4059,1602.0,2019-07-15,west
4060,1518.0,2019-07-16,north
4061,1761.0,2019-07-16,south
4062,1539.0,2019-07-16,east
4063,1614.0,2019-07-16,west
4064,1548.0,2019-07-17,north
4065,1551.0,2019-07-17,south
4066,1722.0,2019-07-17,east
4067,1662.0,2019-07-17,west
4068,1509.0,2019-07-18,north
4069,1773.0,2019-07-18,south
4070,1767.0,2019-07-18,east
4071,1581.0,2019-07-18,west
4072,1626.0,2019-07-19,north
4073,1734.0,2019-07-19,south
4074,1761.0,2019-07-19,east
4075,1659.0,2019-07-19,west
4076,1638.0,2019-07-20,north
4077,1539.0,2019-07-20,south
4078,1782.0,2019-07-20,east
4079,1728.0,2019-07-20,west
4080,1746.0,2019-07-21,north
4081,1536.0,2019-07-21,south
4082,1719.0,2019-07-21,east
4083,1773.0,2019-07-21,west
4084,1611.0,2019-07-22,north
4085,1665.0,2019-07-22,south
4086,1506.0,2019-07-22,east
4087,1746.0,2019-07-22,west
4088,1770.0,2019-07-23,north
4089,1734.0,2019-07-23,south
4090,1707.0,2019-07-23,east
4091,1620.0,2019-07-23,west
4092,1569.0,2019-07-24,north
4093,1656.0,2019-07-24,south
4094,1617.0,2019-07-24,east
4095,1638.0,2019-07-24,west
4096,1701.0,2019-07-25,north
4097,1713.0,2019-07-25,south
4098,1557.0,2019-07-25,east
4099,1725.0,2019-07-25,west
4100,1605.0,2019-07-26,north
4101,1770.0,2019-07-26,south
4102,1557.0,2019-07-26,east
4103,1755.0,2019-07-26,west
4104,1737.0,2019-07-27,north
4105,1785.0,2019-07-27,south
4106,1545.0,2019-07-27,east
4107,1560.0,2019-07-27,west
4108,1509.0,2019-07-28,north
4109,1761.0,2019-07-28,south
4110,1551.0,2019-07-28,east
4111,1683.0,2019-07-28,west
4112,1644.0,2019-07-29,north
4113,1608.0,2019-07-29,south
4114,1719.0,2019-07-29,east
4115,1794.0,2019-07-29,west
4116,1764.0,2019-07-30,north
4117,1512.0,2019-07-30,south
4118,1701.0,2019-07-30,east
4119,1797.0,2019-07-30,west
4120,1734.0,2019-07-31,north
4121,1791.0,2019-07-31,south
4122,1761.0,2019-07-31,east
4123,1587.0,2019-07-31,west
4124,1596.0,2019-08-01,north
4125,1542.0,2019-08-01,south
4126,1710.0,2019-08-01,east
4127,1701.0,2019-08-01,west
4128,1647.0,2019-08-02,north
4129,1524.0,2019-08-02,south
4130,1782.0,2019-08-02,east
4131,1716.0,2019-08-02,west
4132,1752.0,2019-08-03,north
4133,1686.0,2019-08-03,south
4134,1764.0,2019-08-03,east
4135,1755.0,2019-08-03,west
4136,1578.0,2019-08-04,north
4137,1539.0,2019-08-04,south
4138,1743.0,2019-08-04,east
4139,1596.0,2019-08-04,west
4140,1506.0,2019-08-05,north
4141,1527.0,2019-08-05,south
4142,1626.0,2019-08-05,east
4143,1530.0,2019-08-05,west
4144,1521.0,2019-08-06,north
4145,1713.0,2019-08-06,south
4146,1761.0,2019-08-06,east
4147,1557.0,2019-08-06,west
4148,1584.0,2019-08-07,north
4149,1764.0,2019-08-07,south
4150,1623.0,2019-08-07,east
4151,1776.0,2019-08-07,west
4152,1749.0,2019-08-08,north
4153,1707.0,2019-08-08,south
4154,1629.0,2019-08-08,east
4155,1773.0,2019-08-08,west
4156,1758.0,2019-08-09,north
4157,1671.0,2019-08-09,south
4158,1659.0,2019-08-09,east
4159,1641.0,2019-08-09,west
4160,1596.0,2019-08-10,north
4161,1626.0,2019-08-10,south
4162,1557.0,2019-08-10,east
4163,1695.0,2019-08-10,west
4164,1659.0,2019-08-11,north
4165,1680.0,2019-08-11,south
4166,1683.0,2019-08-11,east
4167,1692.0,2019-08-11,west
4168,1569.0,2019-08-12,north
4169,1740.0,2019-08-12,south
4170,1650.0,2019-08-12,east
4171,1569.0,2019-08-12,west
4172,1701.0,2019-08-13,north
